model,group_feature,metric,groups_considered,min_value,max_value,absolute_gap,min_max_ratio,worst_group,best_group
extra_trees,created_year,ece,11,0.0366949166093863,0.19033401467432387,0.15363909806493758,0.19279221673632074,2011,2008
extra_trees,created_year,roc_auc,11,0.6293706293706295,0.8226600985221675,0.193289469151538,0.7650433398936395,2008,2009
extra_trees,created_year,pr_auc,11,0.26425224442360307,0.6383172031658163,0.37406495874221324,0.4139826454825439,2021,2013
extra_trees,has_description,precision,2,0.2653061224489796,0.42836041358936483,0.16305429114038522,0.6193525686136524,0,1
extra_trees,has_description,recall,2,0.3611111111111111,0.7304785894206549,0.3693674783095438,0.4943486590038314,0,1
extra_trees,has_description,f1,2,0.3058823529411765,0.5400372439478585,0.23415489100668196,0.5664097363083165,0,1
extra_trees,has_description,fpr,2,0.17142857142857143,0.3924949290060852,0.22106635757751375,0.4367663344407531,0,1
extra_trees,has_description,fnr,2,0.2695214105793451,0.6388888888888888,0.36936747830954375,0.42185959916767063,1,0
extra_trees,has_description,positive_rate_predicted,2,0.1991869918699187,0.4895155459146782,0.29032855404475955,0.4069063659617394,0,1
extra_trees,has_description,brier_score,2,0.11599937009846173,0.1786682881074101,0.06266891800894836,0.6492443137347705,0,1
extra_trees,has_description,ece,2,0.029594241336257772,0.03344745976348315,0.0038532184272253786,0.8847978754000267,0,1
extra_trees,has_description,roc_auc,2,0.706762566137566,0.7279929082724899,0.021230342134923808,0.970837158035917,0,1
extra_trees,has_description,pr_auc,2,0.34067864754368427,0.504668188291315,0.16398954074763072,0.6750547299149966,0,1
extra_trees,issuetype,precision,6,0.0,0.6,0.6,0.0,Sub-task,Story
extra_trees,issuetype,recall,6,0.0,0.9365079365079365,0.9365079365079365,0.0,Sub-task,Improvement
extra_trees,issuetype,f1,6,0.0,0.6923076923076923,0.6923076923076923,0.0,Sub-task,Story
extra_trees,issuetype,fpr,6,0.042682926829268296,0.7115384615384616,0.6688555347091932,0.05998681608437706,Sub-task,New Feature
extra_trees,issuetype,fnr,6,0.06349206349206349,1.0,0.9365079365079365,0.06349206349206349,Improvement,Sub-task
extra_trees,issuetype,positive_rate_predicted,6,0.04046242774566474,0.7823529411764706,0.7418905134308058,0.05171889260724065,Sub-task,Improvement
extra_trees,issuetype,brier_score,6,0.05317769853108015,0.21493036893525766,0.1617526704041775,0.24741826292169342,Sub-task,Improvement
extra_trees,issuetype,ece,6,0.0299648816845156,0.13330900592083234,0.10334412423631674,0.22477762456882108,Bug,Story
extra_trees,issuetype,roc_auc,6,0.6146153846153847,0.8617021276595744,0.24708674304418976,0.7132573599240267,New Feature,Story
extra_trees,issuetype,pr_auc,6,0.09305324260936358,0.7434550647016536,0.65040182209229,0.12516323719807543,Sub-task,Story
extra_trees,priority,precision,5,0.36,0.6666666666666666,0.30666666666666664,0.54,Critical,Blocker
extra_trees,priority,recall,5,0.391304347826087,1.0,0.6086956521739131,0.391304347826087,Critical,Trivial
extra_trees,priority,f1,5,0.375,0.6666666666666666,0.29166666666666663,0.5625,Critical,Blocker
extra_trees,priority,fpr,5,0.047619047619047616,0.7891156462585034,0.7414965986394557,0.06034482758620689,Blocker,Minor
extra_trees,priority,fnr,5,0.0,0.6086956521739131,0.6086956521739131,0.0,Trivial,Critical
extra_trees,priority,positive_rate_predicted,5,0.125,0.8565737051792829,0.7315737051792829,0.14593023255813953,Blocker,Minor
extra_trees,priority,brier_score,5,0.06769772054647478,0.22020138456837715,0.15250366402190235,0.30743548992287656,Blocker,Minor
extra_trees,priority,ece,5,0.0145931280698126,0.10007602184769804,0.08548289377788544,0.1458204253164793,Major,Trivial
extra_trees,priority,roc_auc,5,0.6190476190476191,0.8214285714285714,0.20238095238095233,0.7536231884057971,Trivial,Blocker
extra_trees,priority,pr_auc,5,0.3942197869648613,0.74375,0.3495302130351387,0.5300434110451917,Critical,Blocker
