rows,positive_rate_true,positive_rate_predicted,tp,tn,fp,fn,precision,recall,f1,specificity,fpr,fnr,pr_auc,roc_auc,brier_score,ece,model,threshold
1875,0.2501333333333333,0.4112,310,945,461,159,0.40207522697795073,0.6609808102345416,0.5,0.6721194879089616,0.3278805120910384,0.3390191897654584,0.43212247485079835,0.7123544541062216,0.16963541947072638,0.01960841281939471,logistic_regression,0.25
1875,0.2501333333333333,0.8581333333333333,451,248,1158,18,0.2802983219390926,0.9616204690831557,0.4340712223291627,0.1763869132290185,0.8236130867709816,0.03837953091684435,0.42856534934943324,0.7122998601788861,0.2155109392041852,0.21011883894618136,logistic_regression_balanced,0.25
1875,0.2501333333333333,0.4208,333,950,456,136,0.4220532319391635,0.7100213219616205,0.5294117647058824,0.6756756756756757,0.32432432432432434,0.2899786780383795,0.5121859463128453,0.7561190693555186,0.1579546772536875,0.02216774671949031,random_forest,0.25
1875,0.2501333333333333,0.7253333333333334,434,480,926,35,0.3191176470588235,0.9253731343283582,0.4745762711864407,0.3413940256045519,0.6586059743954481,0.07462686567164178,0.5095239742866945,0.7602621418410891,0.17682785925235345,0.13794031690149605,random_forest_balanced,0.25
1875,0.2501333333333333,0.41333333333333333,316,947,459,153,0.40774193548387094,0.673773987206823,0.5080385852090032,0.6735419630156472,0.3264580369843528,0.326226012793177,0.48153387676189796,0.7396453517820368,0.16222396402186204,0.021197132942480677,extra_trees,0.25
1875,0.2501333333333333,0.39413333333333334,317,984,422,152,0.428958051420839,0.67590618336887,0.5248344370860927,0.6998577524893315,0.30014224751066854,0.32409381663113007,0.5168761424705466,0.7572966300381855,0.15726391290704525,0.032394889623494065,hist_gradient_boosting,0.25
1875,0.2501333333333333,0.44693333333333335,331,899,507,138,0.39498806682577564,0.7057569296375267,0.5065034429992349,0.6394025604551921,0.36059743954480794,0.2942430703624733,0.4493544549650143,0.7252568189331741,0.16812399420653987,0.038036288091960344,mlp_classifier,0.25
