rows,positive_rate_true,positive_rate_predicted,tp,tn,fp,fn,precision,recall,f1,specificity,fpr,fnr,pr_auc,roc_auc,brier_score,ece,model,threshold,group_feature,group_value
34,0.3235294117647059,0.5,6,12,11,5,0.35294117647058826,0.5454545454545454,0.42857142857142855,0.5217391304347826,0.4782608695652174,0.45454545454545453,0.3465729271016489,0.5177865612648221,0.24738290929720208,0.1532205688991664,logistic_regression,0.25,project_key,SVN
750,0.23333333333333334,0.30266666666666664,103,451,124,72,0.45374449339207046,0.5885714285714285,0.5124378109452736,0.7843478260869565,0.21565217391304348,0.4114285714285714,0.47110641870104686,0.7429068322981367,0.15826164555790656,0.04014637721620205,logistic_regression,0.25,project_key,UPM
19,0.0,0.0,0,19,0,0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.003246345632063641,0.05021652787051249,logistic_regression,0.25,project_key,VCACHE
14,0.2857142857142857,0.14285714285714285,1,9,1,3,0.5,0.25,0.3333333333333333,0.9,0.1,0.75,0.5845238095238094,0.825,0.21047286447559763,0.2607985142365326,logistic_regression,0.25,project_key,VOTE
11,0.18181818181818182,0.18181818181818182,1,8,1,1,0.5,0.5,0.5,0.8888888888888888,0.1111111111111111,0.5,0.8333333333333333,0.9444444444444444,0.11873553682652482,0.16536250430708585,logistic_regression,0.25,project_key,WEBHOOKS
889,0.24971878515185603,0.374578177727784,131,465,202,91,0.3933933933933934,0.5900900900900901,0.4720720720720721,0.697151424287856,0.3028485757121439,0.4099099099099099,0.41121193500892284,0.68571457514486,0.17415329928148574,0.025346431663659193,logistic_regression,0.25,issuetype,Bug
11,0.2727272727272727,1.0,3,0,8,0,0.2727272727272727,1.0,0.42857142857142855,0.0,1.0,0.0,0.5194805194805194,0.4583333333333333,0.20201172520778796,0.24802140643701906,logistic_regression,0.25,issuetype,Documentation
340,0.37058823529411766,0.7676470588235295,114,67,147,12,0.4367816091954023,0.9047619047619048,0.5891472868217055,0.3130841121495327,0.6869158878504673,0.09523809523809523,0.4961351457336562,0.6496068832517431,0.21990126135383167,0.05233916242528979,logistic_regression,0.25,issuetype,Improvement
77,0.3246753246753247,0.7142857142857143,20,17,35,5,0.36363636363636365,0.8,0.5,0.3269230769230769,0.6730769230769231,0.2,0.4160995891826413,0.5961538461538461,0.22950992692352282,0.10757561749451006,logistic_regression,0.25,issuetype,New Feature
69,0.3188405797101449,0.5797101449275363,19,26,21,3,0.475,0.8636363636363636,0.6129032258064516,0.5531914893617021,0.44680851063829785,0.13636363636363635,0.684876296267641,0.8017408123791102,0.16035406300867805,0.08820026945000928,logistic_regression,0.25,issuetype,Story
173,0.05202312138728324,0.005780346820809248,0,163,1,9,0.0,0.0,0.0,0.9939024390243902,0.006097560975609756,1.0,0.06974608642066923,0.5731707317073171,0.052508698771041355,0.039717155195170245,logistic_regression,0.25,issuetype,Sub-task
309,0.18770226537216828,0.20711974110032363,19,206,45,39,0.296875,0.3275862068965517,0.3114754098360656,0.8207171314741036,0.17928286852589642,0.6724137931034483,0.2601493147036257,0.6239868113751889,0.1510455882131713,0.03677063142505547,logistic_regression,0.25,issuetype,Task
48,0.125,0.0625,3,42,0,3,1.0,0.5,0.6666666666666666,1.0,0.0,0.5,0.7707692307692307,0.8928571428571429,0.08421778684528891,0.08170658519732045,logistic_regression,0.25,priority,Blocker
148,0.1554054054054054,0.0945945945945946,6,117,8,17,0.42857142857142855,0.2608695652173913,0.32432432432432434,0.936,0.064,0.7391304347826086,0.3119745678753055,0.6532173913043479,0.12831289485124361,0.01767802256755569,logistic_regression,0.25,priority,Critical
1387,0.23215573179524152,0.3705839942321557,191,742,323,131,0.3715953307392996,0.593167701863354,0.4569377990430622,0.6967136150234742,0.3032863849765258,0.40683229813664595,0.4025385285630297,0.6918481905928324,0.16438571662281828,0.019489597021067374,logistic_regression,0.25,priority,Major
251,0.41434262948207173,0.8565737051792829,97,29,118,7,0.4511627906976744,0.9326923076923077,0.6081504702194357,0.19727891156462585,0.8027210884353742,0.0673076923076923,0.5393783426510499,0.6342883307169022,0.232455747039065,0.05621327152883005,logistic_regression,0.25,priority,Minor
41,0.34146341463414637,0.6097560975609756,13,15,12,1,0.52,0.9285714285714286,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.07142857142857142,0.50109311268367,0.746031746031746,0.21181141069267792,0.25153906571806617,logistic_regression,0.25,priority,Trivial
1694,0.2538370720188902,0.4203069657615112,288,840,424,142,0.4044943820224719,0.6697674418604651,0.5043782837127846,0.6645569620253164,0.33544303797468356,0.3302325581395349,0.43659638356869046,0.7112387768619369,0.17131920496348854,0.02093950064313204,logistic_regression,0.25,status,Closed
24,0.0,0.16666666666666666,0,20,4,0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,,0.0,,0.03420526273858482,0.1169169130738344,logistic_regression,0.25,status,Done
155,0.24516129032258063,0.34838709677419355,21,84,33,17,0.3888888888888889,0.5526315789473685,0.45652173913043476,0.717948717948718,0.28205128205128205,0.4473684210526316,0.4108410899342917,0.6918578497525866,0.17191774980191352,0.07725750010124934,logistic_regression,0.25,status,Resolved
492,0.14634146341463414,0.10772357723577236,17,384,36,55,0.32075471698113206,0.2361111111111111,0.272,0.9142857142857143,0.08571428571428572,0.7638888888888888,0.2853172361744449,0.6858300264550264,0.11753061754526446,0.012305413128708613,logistic_regression,0.25,has_description,0
1383,0.28705712219812,0.5191612436731743,293,561,425,104,0.40807799442896936,0.7380352644836272,0.525560538116592,0.5689655172413793,0.43103448275862066,0.2619647355163728,0.45157172568068193,0.6943250851978071,0.18817161798650892,0.029175301547270327,logistic_regression,0.25,has_description,1
46,0.2826086956521739,0.5,7,17,16,6,0.30434782608695654,0.5384615384615384,0.3888888888888889,0.5151515151515151,0.48484848484848486,0.46153846153846156,0.4028843967703384,0.6293706293706294,0.1935770300703419,0.030492379469945503,logistic_regression,0.25,created_year,2008
