rows,threshold,positive_rate_true,positive_rate_predicted,precision,recall,f1,fpr,fnr,pr_auc,roc_auc,brier_score,ece,strategy,group_feature
1875,0.25,0.2501333333333333,0.4208,0.4220532319391635,0.7100213219616205,0.5294117647058824,0.32432432432432434,0.2899786780383795,0.5121859463128453,0.7561190693555186,0.1579546772536875,0.022167746719490292,baseline,project_key
1875,0.25,0.2501333333333333,0.7253333333333334,0.3191176470588235,0.9253731343283582,0.4745762711864407,0.6586059743954481,0.07462686567164178,0.5095239742866945,0.7602621418410891,0.17682785925235348,0.13794031690149608,class_weight_balanced,project_key
1875,0.25,0.2501333333333333,0.456,0.39766081871345027,0.7249466950959488,0.513595166163142,0.3662873399715505,0.27505330490405117,0.5094888658144245,0.7499332740888123,0.15966004561713,0.03243458928148752,group_reweighting,project_key
1875,0.25,0.2501333333333333,0.8026666666666666,0.29767441860465116,0.9552238805970149,0.45390070921985815,0.751778093883357,0.04477611940298507,0.512400885511394,0.7491735086000602,0.18036924277208455,0.14663612928564942,group_class_reweighting,project_key
1875,0.25,0.2501333333333333,0.4208,0.4220532319391635,0.7100213219616205,0.5294117647058824,0.32432432432432434,0.2899786780383795,0.5121859463128453,0.7561190693555186,0.1579546772536875,0.022167746719490292,global_threshold_best_f1,project_key
1875,per_group,0.2501333333333333,0.4901333333333333,0.3797606093579978,0.744136460554371,0.5028818443804035,0.40540540540540543,0.255863539445629,0.5121859463128453,0.7561190693555186,0.1579546772536875,0.022167746719490292,group_threshold_target_recall,project_key
